audio_id,trip_id,timestamp,elapsed_seconds,audio_level_db,audio_classification,sustained_duration_sec
AUD3247,TRIP055,2024-02-06 13:29:00,900,69.2,conversation,0
AUD3248,TRIP055,2024-02-06 13:29:30,930,72.9,loud,0
AUD3249,TRIP055,2024-02-06 13:30:00,960,69.5,conversation,0
AUD3250,TRIP055,2024-02-06 13:30:30,990,69.5,conversation,0
AUD3251,TRIP055,2024-02-06 13:31:00,1020,65.9,conversation,0
AUD3252,TRIP055,2024-02-06 13:31:30,1050,72.4,loud,0
AUD3253,TRIP055,2024-02-06 13:32:00,1080,74.6,loud,0
AUD3254,TRIP055,2024-02-06 13:32:30,1110,79.6,loud,0
AUD3255,TRIP055,2024-02-06 13:33:00,1140,78.9,loud,0
AUD3256,TRIP055,2024-02-06 13:33:30,1170,71.6,conversation,0
AUD3257,TRIP055,2024-02-06 13:34:00,1200,60.6,normal,0
AUD3258,TRIP055,2024-02-06 13:34:30,1230,64.2,normal,0
AUD3259,TRIP055,2024-02-06 13:35:00,1260,66.0,conversation,0
AUD3260,TRIP055,2024-02-06 13:35:30,1290,76.5,loud,0
AUD3261,TRIP055,2024-02-06 13:36:00,1320,70.9,conversation,0
AUD3262,TRIP055,2024-02-06 13:36:30,1350,75.8,loud,0
AUD3263,TRIP055,2024-02-06 13:37:00,1380,79.9,loud,0
AUD3264,TRIP055,2024-02-06 13:37:30,1410,76.9,loud,0
AUD3265,TRIP055,2024-02-06 13:38:00,1440,65.9,conversation,0
AUD3266,TRIP055,2024-02-06 13:38:30,1470,66.3,conversation,0
AUD3267,TRIP055,2024-02-06 13:39:00,1500,74.4,loud,0
AUD3268,TRIP055,2024-02-06 13:39:30,1530,60.4,normal,0
AUD3269,TRIP055,2024-02-06 13:40:00,1560,71.0,conversation,0
AUD3270,TRIP055,2024-02-06 13:40:30,1590,62.5,normal,0
AUD3271,TRIP055,2024-02-06 13:41:00,1620,69.2,conversation,0
AUD3272,TRIP055,2024-02-06 13:41:30,1650,70.9,conversation,0
AUD3273,TRIP055,2024-02-06 13:42:00,1680,76.1,loud,0
AUD3274,TRIP055,2024-02-06 13:42:30,1710,68.2,conversation,0
AUD3275,TRIP055,2024-02-06 13:43:00,1740,75.5,loud,0
AUD3276,TRIP055,2024-02-06 13:43:30,1770,70.6,conversation,0
AUD3277,TRIP055,2024-02-06 13:44:00,1800,65.0,conversation,0
AUD3278,TRIP055,2024-02-06 13:44:30,1830,64.2,normal,0
AUD3279,TRIP055,2024-02-06 13:45:00,1860,66.3,conversation,0
AUD3280,TRIP055,2024-02-06 13:45:30,1890,70.4,conversation,0
AUD3281,TRIP055,2024-02-06 13:46:00,1920,70.1,conversation,0
AUD3282,TRIP055,2024-02-06 13:46:30,1950,70.0,conversation,0
AUD3283,TRIP055,2024-02-06 13:47:00,1980,70.5,conversation,0
AUD3284,TRIP055,2024-02-06 13:47:30,2010,67.6,conversation,0
AUD3285,TRIP055,2024-02-06 13:48:00,2040,65.9,conversation,0
AUD3286,TRIP055,2024-02-06 13:48:30,2070,72.0,loud,0
AUD3287,TRIP055,2024-02-06 13:49:00,2100,63.0,normal,0
AUD3288,TRIP055,2024-02-06 13:49:30,2130,70.1,conversation,0
AUD3289,TRIP055,2024-02-06 13:50:00,2160,68.0,conversation,0
AUD3290,TRIP055,2024-02-06 13:50:30,2190,65.4,conversation,0
AUD3291,TRIP055,2024-02-06 13:51:00,2220,64.3,normal,0
AUD3292,TRIP056,2024-02-06 14:01:00,0,57.9,quiet,0
AUD3293,TRIP056,2024-02-06 14:01:30,30,54.1,quiet,0
AUD3294,TRIP056,2024-02-06 14:02:00,60,59.8,normal,0
AUD3295,TRIP056,2024-02-06 14:02:30,90,93.9,argument,30
AUD3296,TRIP056,2024-02-06 14:03:00,120,55.2,quiet,0
AUD3297,TRIP056,2024-02-06 14:03:30,150,52.8,quiet,0
AUD3298,TRIP056,2024-02-06 14:04:00,180,67.9,conversation,0
AUD3299,TRIP056,2024-02-06 14:04:30,210,71.6,conversation,0
AUD3300,TRIP056,2024-02-06 14:05:00,240,68.7,conversation,0
AUD3301,TRIP056,2024-02-06 14:05:30,270,66.3,conversation,0
AUD3302,TRIP056,2024-02-06 14:06:00,300,69.4,conversation,0
AUD3303,TRIP056,2024-02-06 14:06:30,330,70.7,conversation,0
AUD3304,TRIP056,2024-02-06 14:07:00,360,67.8,conversation,0
AUD3305,TRIP056,2024-02-06 14:07:30,390,63.9,normal,0
AUD3306,TRIP056,2024-02-06 14:08:00,420,65.7,conversation,0
AUD3307,TRIP056,2024-02-06 14:08:30,450,60.9,normal,0
AUD3308,TRIP056,2024-02-06 14:09:00,480,69.6,conversation,0
AUD3309,TRIP056,2024-02-06 14:09:30,510,70.9,conversation,0
AUD3310,TRIP056,2024-02-06 14:10:00,540,62.4,normal,0
AUD3311,TRIP056,2024-02-06 14:10:30,570,66.4,conversation,0
AUD3312,TRIP056,2024-02-06 14:11:00,600,60.3,normal,0
AUD3313,TRIP056,2024-02-06 14:11:30,630,71.5,conversation,0
AUD3314,TRIP056,2024-02-06 14:12:00,660,63.1,normal,0
AUD3315,TRIP056,2024-02-06 14:12:30,690,71.2,conversation,0
AUD3316,TRIP056,2024-02-06 14:13:00,720,62.4,normal,0
AUD3317,TRIP056,2024-02-06 14:13:30,750,97.0,argument,30
AUD3318,TRIP056,2024-02-06 14:14:00,780,61.5,normal,0
AUD3319,TRIP056,2024-02-06 14:14:30,810,74.7,loud,0
AUD3320,TRIP056,2024-02-06 14:15:00,840,73.2,loud,0
AUD3321,TRIP056,2024-02-06 14:15:30,870,75.4,loud,0
AUD3322,TRIP056,2024-02-06 14:16:00,900,59.9,normal,0
AUD3323,TRIP056,2024-02-06 14:16:30,930,54.1,quiet,0
AUD3324,TRIP056,2024-02-06 14:17:00,960,55.4,quiet,0
AUD3325,TRIP056,2024-02-06 14:17:30,990,67.7,conversation,0
AUD3326,TRIP056,2024-02-06 14:18:00,1020,61.7,normal,0
AUD3327,TRIP056,2024-02-06 14:18:30,1050,67.9,conversation,0
AUD3328,TRIP056,2024-02-06 14:19:00,1080,65.4,conversation,0
AUD3329,TRIP056,2024-02-06 14:19:30,1110,71.3,conversation,0
AUD3330,TRIP056,2024-02-06 14:20:00,1140,71.9,conversation,0
AUD3331,TRIP056,2024-02-06 14:20:30,1170,62.9,normal,0
AUD3332,TRIP056,2024-02-06 14:21:00,1200,71.7,conversation,0
AUD3333,TRIP056,2024-02-06 14:21:30,1230,68.1,conversation,0
AUD3334,TRIP056,2024-02-06 14:22:00,1260,56.5,quiet,0
AUD3335,TRIP056,2024-02-06 14:22:30,1290,57.6,quiet,0
AUD3336,TRIP056,2024-02-06 14:23:00,1320,59.4,normal,0
AUD3337,TRIP057,2024-02-06 14:31:00,0,50.5,quiet,0
AUD3338,TRIP057,2024-02-06 14:31:30,30,60.0,normal,0
AUD3339,TRIP057,2024-02-06 14:32:00,60,57.3,quiet,0
AUD3340,TRIP057,2024-02-06 14:32:30,90,74.5,loud,0
AUD3341,TRIP057,2024-02-06 14:33:00,120,66.2,conversation,0
AUD3342,TRIP057,2024-02-06 14:33:30,150,73.2,loud,0
AUD3343,TRIP057,2024-02-06 14:34:00,180,70.3,conversation,0
AUD3344,TRIP057,2024-02-06 14:34:30,210,70.8,conversation,0
AUD3345,TRIP057,2024-02-06 14:35:00,240,61.2,normal,0
AUD3346,TRIP057,2024-02-06 14:35:30,270,70.6,conversation,0
AUD3347,TRIP057,2024-02-06 14:36:00,300,68.6,conversation,0
AUD3348,TRIP057,2024-02-06 14:36:30,330,72.4,loud,0
AUD3349,TRIP057,2024-02-06 14:37:00,360,78.4,loud,0
AUD3350,TRIP057,2024-02-06 14:37:30,390,73.6,loud,0
AUD3351,TRIP057,2024-02-06 14:38:00,420,63.5,normal,0
AUD3352,TRIP057,2024-02-06 14:38:30,450,63.2,normal,0
AUD3353,TRIP057,2024-02-06 14:39:00,480,66.6,conversation,0
AUD3354,TRIP057,2024-02-06 14:39:30,510,68.0,conversation,0
AUD3355,TRIP057,2024-02-06 14:40:00,540,71.4,conversation,0
AUD3356,TRIP057,2024-02-06 14:40:30,570,71.4,conversation,0
AUD3357,TRIP057,2024-02-06 14:41:00,600,76.9,loud,0
AUD3358,TRIP057,2024-02-06 14:41:30,630,67.3,conversation,0
AUD3359,TRIP057,2024-02-06 14:42:00,660,75.3,loud,0
AUD3360,TRIP057,2024-02-06 14:42:30,690,74.6,loud,0
AUD3361,TRIP057,2024-02-06 14:43:00,720,64.9,normal,0
AUD3362,TRIP057,2024-02-06 14:43:30,750,70.1,conversation,0
AUD3363,TRIP057,2024-02-06 14:44:00,780,64.2,normal,0
AUD3364,TRIP057,2024-02-06 14:44:30,810,65.6,conversation,0
AUD3365,TRIP057,2024-02-06 14:45:00,840,66.6,conversation,0
AUD3366,TRIP057,2024-02-06 14:45:30,870,64.9,normal,0
AUD3367,TRIP057,2024-02-06 14:46:00,900,63.0,normal,0
AUD3368,TRIP057,2024-02-06 14:46:30,930,62.2,normal,0
AUD3369,TRIP057,2024-02-06 14:47:00,960,64.5,normal,0
AUD3370,TRIP057,2024-02-06 14:47:30,990,61.8,normal,0
AUD3371,TRIP057,2024-02-06 14:48:00,1020,70.7,conversation,0
AUD3372,TRIP057,2024-02-06 14:48:30,1050,58.5,normal,0
AUD3373,TRIP057,2024-02-06 14:49:00,1080,54.7,quiet,0
AUD3374,TRIP058,2024-02-06 14:52:00,0,54.4,quiet,0
AUD3375,TRIP058,2024-02-06 14:52:30,30,55.7,quiet,0
AUD3376,TRIP058,2024-02-06 14:53:00,60,59.7,normal,0
AUD3377,TRIP058,2024-02-06 14:53:30,90,50.5,quiet,0
AUD3378,TRIP058,2024-02-06 14:54:00,120,58.6,normal,0
AUD3379,TRIP058,2024-02-06 14:54:30,150,70.8,conversation,0
AUD3380,TRIP058,2024-02-06 14:55:00,180,69.2,conversation,0
AUD3381,TRIP058,2024-02-06 14:55:30,210,60.1,normal,0
AUD3382,TRIP058,2024-02-06 14:56:00,240,62.9,normal,0
AUD3383,TRIP058,2024-02-06 14:56:30,270,70.5,conversation,0
AUD3384,TRIP058,2024-02-06 14:57:00,300,60.5,normal,0
AUD3385,TRIP058,2024-02-06 14:57:30,330,65.3,conversation,0
AUD3386,TRIP058,2024-02-06 14:58:00,360,71.4,conversation,0
AUD3387,TRIP058,2024-02-06 14:58:30,390,69.6,conversation,0
AUD3388,TRIP058,2024-02-06 14:59:00,420,63.4,normal,0
AUD3389,TRIP058,2024-02-06 14:59:30,450,91.2,argument,30
AUD3390,TRIP058,2024-02-06 15:00:00,480,67.9,conversation,0
AUD3391,TRIP058,2024-02-06 15:00:30,510,65.1,conversation,0
AUD3392,TRIP058,2024-02-06 15:01:00,540,60.4,normal,0
AUD3393,TRIP058,2024-02-06 15:01:30,570,70.6,conversation,0
AUD3394,TRIP058,2024-02-06 15:02:00,600,78.1,loud,0
AUD3395,TRIP058,2024-02-06 15:02:30,630,73.2,loud,0
AUD3396,TRIP058,2024-02-06 15:03:00,660,73.8,loud,0
AUD3397,TRIP058,2024-02-06 15:03:30,690,77.4,loud,0
AUD3398,TRIP058,2024-02-06 15:04:00,720,76.0,loud,0
AUD3399,TRIP058,2024-02-06 15:04:30,750,65.2,conversation,0
AUD3400,TRIP058,2024-02-06 15:05:00,780,68.6,conversation,0
AUD3401,TRIP058,2024-02-06 15:05:30,810,61.5,normal,0
AUD3402,TRIP058,2024-02-06 15:06:00,840,60.3,normal,0
AUD3403,TRIP058,2024-02-06 15:06:30,870,60.1,normal,0
AUD3404,TRIP058,2024-02-06 15:07:00,900,61.1,normal,0
AUD3405,TRIP058,2024-02-06 15:07:30,930,62.4,normal,0
AUD3406,TRIP058,2024-02-06 15:08:00,960,61.8,normal,0
AUD3407,TRIP058,2024-02-06 15:08:30,990,61.5,normal,0
AUD3408,TRIP058,2024-02-06 15:09:00,1020,66.6,conversation,0
AUD3409,TRIP058,2024-02-06 15:09:30,1050,71.7,conversation,0
AUD3410,TRIP058,2024-02-06 15:10:00,1080,95.4,argument,30
AUD3411,TRIP058,2024-02-06 15:10:30,1110,69.2,conversation,0
AUD3412,TRIP058,2024-02-06 15:11:00,1140,74.6,loud,0
AUD3413,TRIP058,2024-02-06 15:11:30,1170,66.9,conversation,0
AUD3414,TRIP058,2024-02-06 15:12:00,1200,71.6,conversation,0
AUD3415,TRIP058,2024-02-06 15:12:30,1230,70.8,conversation,0
AUD3416,TRIP058,2024-02-06 15:13:00,1260,74.9,loud,0
AUD3417,TRIP058,2024-02-06 15:13:30,1290,81.5,loud,0
AUD3418,TRIP058,2024-02-06 15:14:00,1320,79.9,loud,0
AUD3419,TRIP058,2024-02-06 15:14:30,1350,73.9,loud,0
AUD3420,TRIP058,2024-02-06 15:15:00,1380,71.5,conversation,0
AUD3421,TRIP058,2024-02-06 15:15:30,1410,61.1,normal,0
AUD3422,TRIP058,2024-02-06 15:16:00,1440,56.4,quiet,0
AUD3423,TRIP058,2024-02-06 15:16:30,1470,60.0,normal,0
AUD3424,TRIP058,2024-02-06 15:17:00,1500,66.3,conversation,0
AUD3425,TRIP058,2024-02-06 15:17:30,1530,90.1,argument,30
AUD3426,TRIP058,2024-02-06 15:18:00,1560,62.6,normal,0
AUD3427,TRIP058,2024-02-06 15:18:30,1590,65.5,conversation,0
AUD3428,TRIP058,2024-02-06 15:19:00,1620,69.2,conversation,0
AUD3429,TRIP058,2024-02-06 15:19:30,1650,61.3,normal,0
AUD3430,TRIP058,2024-02-06 15:20:00,1680,67.5,conversation,0
AUD3431,TRIP058,2024-02-06 15:20:30,1710,68.3,conversation,0
AUD3432,TRIP058,2024-02-06 15:21:00,1740,66.6,conversation,0
AUD3433,TRIP058,2024-02-06 15:21:30,1770,95.5,argument,30
AUD3434,TRIP058,2024-02-06 15:22:00,1800,50.9,quiet,0
AUD3435,TRIP058,2024-02-06 15:22:30,1830,95.7,argument,30
AUD3436,TRIP058,2024-02-06 15:23:00,1860,69.1,conversation,0
AUD3437,TRIP059,2024-02-06 15:33:00,0,55.1,quiet,0
AUD3438,TRIP059,2024-02-06 15:33:30,30,51.4,quiet,0
AUD3439,TRIP059,2024-02-06 15:34:00,60,69.0,conversation,0
AUD3440,TRIP059,2024-02-06 15:34:30,90,67.2,conversation,0
AUD3441,TRIP059,2024-02-06 15:35:00,120,72.7,loud,0
AUD3442,TRIP059,2024-02-06 15:35:30,150,71.1,conversation,0
AUD3443,TRIP059,2024-02-06 15:36:00,180,64.8,normal,0
AUD3444,TRIP059,2024-02-06 15:36:30,210,74.7,loud,0
AUD3445,TRIP059,2024-02-06 15:37:00,240,71.8,conversation,0
AUD3446,TRIP059,2024-02-06 15:37:30,270,69.1,conversation,0
AUD3447,TRIP059,2024-02-06 15:38:00,300,67.1,conversation,0
AUD3448,TRIP059,2024-02-06 15:38:30,330,65.7,conversation,0
AUD3449,TRIP059,2024-02-06 15:39:00,360,90.6,argument,30
AUD3450,TRIP059,2024-02-06 15:39:30,390,80.5,loud,0
AUD3451,TRIP059,2024-02-06 15:40:00,420,88.5,very_loud,30
AUD3452,TRIP059,2024-02-06 15:40:30,450,73.9,loud,0
AUD3453,TRIP059,2024-02-06 15:41:00,480,65.2,conversation,0
AUD3454,TRIP059,2024-02-06 15:41:30,510,68.8,conversation,0
AUD3455,TRIP059,2024-02-06 15:42:00,540,73.5,loud,0
AUD3456,TRIP059,2024-02-06 15:42:30,570,74.8,loud,0
AUD3457,TRIP059,2024-02-06 15:43:00,600,70.0,conversation,0
AUD3458,TRIP059,2024-02-06 15:43:30,630,58.0,normal,0
AUD3459,TRIP059,2024-02-06 15:44:00,660,50.7,quiet,0
AUD3460,TRIP059,2024-02-06 15:44:30,690,61.1,normal,0
AUD3461,TRIP059,2024-02-06 15:45:00,720,76.1,loud,0
AUD3462,TRIP059,2024-02-06 15:45:30,750,75.3,loud,0
AUD3463,TRIP059,2024-02-06 15:46:00,780,70.7,conversation,0
AUD3464,TRIP059,2024-02-06 15:46:30,810,68.8,conversation,0
AUD3465,TRIP059,2024-02-06 15:47:00,840,74.1,loud,0
AUD3466,TRIP059,2024-02-06 15:47:30,870,75.6,loud,0
AUD3467,TRIP059,2024-02-06 15:48:00,900,73.8,loud,0
AUD3468,TRIP059,2024-02-06 15:48:30,930,68.4,conversation,0
AUD3469,TRIP059,2024-02-06 15:49:00,960,66.2,conversation,0
AUD3470,TRIP059,2024-02-06 15:49:30,990,71.1,conversation,0
AUD3471,TRIP059,2024-02-06 15:50:00,1020,65.9,conversation,0
AUD3472,TRIP059,2024-02-06 15:50:30,1050,67.5,conversation,0
AUD3473,TRIP059,2024-02-06 15:51:00,1080,77.1,loud,0
AUD3474,TRIP059,2024-02-06 15:51:30,1110,72.0,loud,0
AUD3475,TRIP059,2024-02-06 15:52:00,1140,74.6,loud,0
AUD3476,TRIP059,2024-02-06 15:52:30,1170,79.0,loud,0
AUD3477,TRIP059,2024-02-06 15:53:00,1200,69.4,conversation,0
AUD3478,TRIP059,2024-02-06 15:53:30,1230,61.5,normal,0
AUD3479,TRIP059,2024-02-06 15:54:00,1260,66.5,conversation,0
AUD3480,TRIP059,2024-02-06 15:54:30,1290,69.0,conversation,0
AUD3481,TRIP059,2024-02-06 15:55:00,1320,77.6,loud,0
AUD3482,TRIP059,2024-02-06 15:55:30,1350,75.5,loud,0
AUD3483,TRIP059,2024-02-06 15:56:00,1380,71.7,conversation,0
AUD3484,TRIP059,2024-02-06 15:56:30,1410,66.7,conversation,0
AUD3485,TRIP059,2024-02-06 15:57:00,1440,71.7,conversation,0
AUD3486,TRIP059,2024-02-06 15:57:30,1470,68.3,conversation,0
AUD3487,TRIP059,2024-02-06 15:58:00,1500,71.6,conversation,0
AUD3488,TRIP060,2024-02-06 16:07:00,0,60.7,normal,0
AUD3489,TRIP060,2024-02-06 16:07:30,30,61.5,normal,0
AUD3490,TRIP060,2024-02-06 16:08:00,60,92.6,argument,30
AUD3491,TRIP060,2024-02-06 16:08:30,90,56.1,quiet,0
AUD3492,TRIP060,2024-02-06 16:09:00,120,51.8,quiet,0
AUD3493,TRIP060,2024-02-06 16:09:30,150,55.5,quiet,0
AUD3494,TRIP060,2024-02-06 16:10:00,180,57.1,quiet,0
AUD3495,TRIP060,2024-02-06 16:10:30,210,63.5,normal,0
AUD3496,TRIP060,2024-02-06 16:11:00,240,70.7,conversation,0
AUD3497,TRIP060,2024-02-06 16:11:30,270,64.0,normal,0
AUD3498,TRIP060,2024-02-06 16:12:00,300,63.7,normal,0
AUD3499,TRIP060,2024-02-06 16:12:30,330,71.8,conversation,0
AUD3500,TRIP060,2024-02-06 16:13:00,360,60.4,normal,0
AUD3501,TRIP060,2024-02-06 16:13:30,390,65.2,conversation,0
AUD3502,TRIP060,2024-02-06 16:14:00,420,68.4,conversation,0
AUD3503,TRIP060,2024-02-06 16:14:30,450,65.2,conversation,0
AUD3504,TRIP060,2024-02-06 16:15:00,480,63.5,normal,0
AUD3505,TRIP060,2024-02-06 16:15:30,510,67.3,conversation,0
AUD3506,TRIP060,2024-02-06 16:16:00,540,61.1,normal,0
AUD3507,TRIP060,2024-02-06 16:16:30,570,64.3,normal,0
AUD3508,TRIP060,2024-02-06 16:17:00,600,53.8,quiet,0
AUD3509,TRIP060,2024-02-06 16:17:30,630,53.9,quiet,0
AUD3510,TRIP060,2024-02-06 16:18:00,660,53.7,quiet,0
AUD3511,TRIP060,2024-02-06 16:18:30,690,95.1,argument,30
AUD3512,TRIP060,2024-02-06 16:19:00,720,57.2,quiet,0
AUD3513,TRIP060,2024-02-06 16:19:30,750,52.3,quiet,0
AUD3514,TRIP060,2024-02-06 16:20:00,780,53.1,quiet,0
AUD3515,TRIP060,2024-02-06 16:20:30,810,52.2,quiet,0
AUD3516,TRIP060,2024-02-06 16:21:00,840,53.7,quiet,0
AUD3517,TRIP060,2024-02-06 16:21:30,870,63.3,normal,0
AUD3518,TRIP060,2024-02-06 16:22:00,900,63.5,normal,0
AUD3519,TRIP060,2024-02-06 16:22:30,930,63.5,normal,0
AUD3520,TRIP060,2024-02-06 16:23:00,960,71.3,conversation,0
AUD3521,TRIP060,2024-02-06 16:23:30,990,64.3,normal,0
AUD3522,TRIP060,2024-02-06 16:24:00,1020,65.9,conversation,0
AUD3523,TRIP060,2024-02-06 16:24:30,1050,64.3,normal,0
AUD3524,TRIP060,2024-02-06 16:25:00,1080,67.0,conversation,0
AUD3525,TRIP060,2024-02-06 16:25:30,1110,67.0,conversation,0
AUD3526,TRIP060,2024-02-06 16:26:00,1140,69.3,conversation,0
AUD3527,TRIP060,2024-02-06 16:26:30,1170,66.6,conversation,0
AUD3528,TRIP060,2024-02-06 16:27:00,1200,70.4,conversation,0
AUD3529,TRIP060,2024-02-06 16:27:30,1230,76.6,loud,0
AUD3530,TRIP060,2024-02-06 16:28:00,1260,77.8,loud,0
AUD3531,TRIP060,2024-02-06 16:28:30,1290,68.6,conversation,0
AUD3532,TRIP060,2024-02-06 16:29:00,1320,70.9,conversation,0
AUD3533,TRIP060,2024-02-06 16:29:30,1350,63.3,normal,0
AUD3534,TRIP060,2024-02-06 16:30:00,1380,61.7,normal,0
AUD3535,TRIP060,2024-02-06 16:30:30,1410,69.5,conversation,0
AUD3536,TRIP060,2024-02-06 16:31:00,1440,66.0,conversation,0
AUD3537,TRIP060,2024-02-06 16:31:30,1470,77.8,loud,0
AUD3538,TRIP060,2024-02-06 16:32:00,1500,70.1,conversation,0
AUD3539,TRIP060,2024-02-06 16:32:30,1530,74.3,loud,0
AUD3540,TRIP060,2024-02-06 16:33:00,1560,74.1,loud,0
AUD3541,TRIP060,2024-02-06 16:33:30,1590,68.0,conversation,0
AUD3542,TRIP060,2024-02-06 16:34:00,1620,63.5,normal,0
AUD3543,TRIP060,2024-02-06 16:34:30,1650,63.6,normal,0
AUD3544,TRIP060,2024-02-06 16:35:00,1680,62.3,normal,0
AUD3545,TRIP061,2024-02-06 16:45:00,0,56.4,quiet,0
AUD3546,TRIP061,2024-02-06 16:45:30,30,52.1,quiet,0
AUD3547,TRIP061,2024-02-06 16:46:00,60,56.5,quiet,0
AUD3548,TRIP061,2024-02-06 16:46:30,90,50.4,quiet,0
AUD3549,TRIP061,2024-02-06 16:47:00,120,58.5,normal,0
AUD3550,TRIP061,2024-02-06 16:47:30,150,54.3,quiet,0
AUD3551,TRIP061,2024-02-06 16:48:00,180,57.6,quiet,0
AUD3552,TRIP061,2024-02-06 16:48:30,210,50.5,quiet,0
AUD3553,TRIP061,2024-02-06 16:49:00,240,67.6,conversation,0
AUD3554,TRIP061,2024-02-06 16:49:30,270,63.8,normal,0
AUD3555,TRIP061,2024-02-06 16:50:00,300,63.6,normal,0
AUD3556,TRIP061,2024-02-06 16:50:30,330,63.9,normal,0
AUD3557,TRIP061,2024-02-06 16:51:00,360,65.7,conversation,0
AUD3558,TRIP061,2024-02-06 16:51:30,390,64.5,normal,0
AUD3559,TRIP061,2024-02-06 16:52:00,420,70.5,conversation,0
AUD3560,TRIP061,2024-02-06 16:52:30,450,76.7,loud,0
AUD3561,TRIP061,2024-02-06 16:53:00,480,67.8,conversation,0
AUD3562,TRIP061,2024-02-06 16:53:30,510,69.6,conversation,0
AUD3563,TRIP061,2024-02-06 16:54:00,540,70.9,conversation,0
AUD3564,TRIP061,2024-02-06 16:54:30,570,77.9,loud,0
AUD3565,TRIP061,2024-02-06 16:55:00,600,70.8,conversation,0
AUD3566,TRIP061,2024-02-06 16:55:30,630,72.0,loud,0
AUD3567,TRIP061,2024-02-06 16:56:00,660,68.8,conversation,0
AUD3568,TRIP061,2024-02-06 16:56:30,690,63.6,normal,0
AUD3569,TRIP061,2024-02-06 16:57:00,720,65.9,conversation,0
AUD3570,TRIP061,2024-02-06 16:57:30,750,70.0,conversation,0
AUD3571,TRIP061,2024-02-06 16:58:00,780,68.2,conversation,0
AUD3572,TRIP061,2024-02-06 16:58:30,810,73.7,loud,0
AUD3573,TRIP061,2024-02-06 16:59:00,840,67.8,conversation,0
AUD3574,TRIP061,2024-02-06 16:59:30,870,73.7,loud,0
AUD3575,TRIP061,2024-02-06 17:00:00,900,95.2,argument,30
AUD3576,TRIP061,2024-02-06 17:00:30,930,74.8,loud,0
AUD3577,TRIP061,2024-02-06 17:01:00,960,63.3,normal,0
AUD3578,TRIP061,2024-02-06 17:01:30,990,66.9,conversation,0
AUD3579,TRIP061,2024-02-06 17:02:00,1020,65.5,conversation,0
AUD3580,TRIP061,2024-02-06 17:02:30,1050,67.6,conversation,0
AUD3581,TRIP061,2024-02-06 17:03:00,1080,62.7,normal,0
AUD3582,TRIP061,2024-02-06 17:03:30,1110,71.1,conversation,0
AUD3583,TRIP061,2024-02-06 17:04:00,1140,75.5,loud,0
AUD3584,TRIP061,2024-02-06 17:04:30,1170,77.9,loud,0
AUD3585,TRIP061,2024-02-06 17:05:00,1200,74.3,loud,0
AUD3586,TRIP061,2024-02-06 17:05:30,1230,77.7,loud,0
AUD3587,TRIP061,2024-02-06 17:06:00,1260,73.4,loud,0
AUD3588,TRIP061,2024-02-06 17:06:30,1290,53.2,quiet,0
AUD3589,TRIP061,2024-02-06 17:07:00,1320,56.3,quiet,0
AUD3590,TRIP061,2024-02-06 17:07:30,1350,55.2,quiet,0
AUD3591,TRIP061,2024-02-06 17:08:00,1380,65.5,conversation,0
AUD3592,TRIP061,2024-02-06 17:08:30,1410,60.8,normal,0
AUD3593,TRIP061,2024-02-06 17:09:00,1440,60.7,normal,0
AUD3594,TRIP061,2024-02-06 17:09:30,1470,66.0,conversation,0
AUD3595,TRIP061,2024-02-06 17:10:00,1500,61.5,normal,0
AUD3596,TRIP061,2024-02-06 17:10:30,1530,64.3,normal,0
AUD3597,TRIP061,2024-02-06 17:11:00,1560,69.7,conversation,0
AUD3598,TRIP061,2024-02-06 17:11:30,1590,61.3,normal,0
AUD3599,TRIP061,2024-02-06 17:12:00,1620,77.4,loud,0
AUD3600,TRIP061,2024-02-06 17:12:30,1650,77.4,loud,0
AUD3601,TRIP061,2024-02-06 17:13:00,1680,67.5,conversation,0
AUD3602,TRIP061,2024-02-06 17:13:30,1710,65.4,conversation,0
AUD3603,TRIP061,2024-02-06 17:14:00,1740,68.3,conversation,0
AUD3604,TRIP061,2024-02-06 17:14:30,1770,60.2,normal,0
AUD3605,TRIP061,2024-02-06 17:15:00,1800,65.1,conversation,0
AUD3606,TRIP061,2024-02-06 17:15:30,1830,63.9,normal,0
AUD3607,TRIP061,2024-02-06 17:16:00,1860,67.3,conversation,0
AUD3608,TRIP061,2024-02-06 17:16:30,1890,91.4,argument,30
AUD3609,TRIP061,2024-02-06 17:17:00,1920,65.8,conversation,0
AUD3610,TRIP061,2024-02-06 17:17:30,1950,63.7,normal,0
AUD3611,TRIP061,2024-02-06 17:18:00,1980,67.7,conversation,0
AUD3612,TRIP061,2024-02-06 17:18:30,2010,69.7,conversation,0
AUD3613,TRIP061,2024-02-06 17:19:00,2040,66.1,conversation,0
AUD3614,TRIP061,2024-02-06 17:19:30,2070,70.3,conversation,0
AUD3615,TRIP061,2024-02-06 17:20:00,2100,67.0,conversation,0
AUD3616,TRIP061,2024-02-06 17:20:30,2130,65.9,conversation,0
AUD3617,TRIP061,2024-02-06 17:21:00,2160,60.7,normal,0
AUD3618,TRIP061,2024-02-06 17:21:30,2190,66.5,conversation,0
AUD3619,TRIP061,2024-02-06 17:22:00,2220,64.8,normal,0
AUD3620,TRIP061,2024-02-06 17:22:30,2250,71.6,conversation,0
AUD3621,TRIP061,2024-02-06 17:23:00,2280,70.2,conversation,0
AUD3622,TRIP061,2024-02-06 17:23:30,2310,69.0,conversation,0
AUD3623,TRIP061,2024-02-06 17:24:00,2340,66.7,conversation,0
