sensor_id,trip_id,timestamp,elapsed_seconds,accel_x,accel_y,accel_z,speed_kmh,gps_lat,gps_lon
ACC5780,TRIP049,2024-02-06 13:53:45,2025,0.0999,0.3521,9.6997,12.7,28.6145,77.1995
ACC5781,TRIP049,2024-02-06 13:54:00,2040,0.0259,0.1128,9.6201,14.4,28.6146,77.1991
ACC5782,TRIP049,2024-02-06 13:54:15,2055,0.0689,-0.077,9.7028,14.8,28.6144,77.1993
ACC5783,TRIP049,2024-02-06 13:54:30,2070,-0.0716,-0.1468,9.6061,14.0,28.6146,77.1995
ACC5784,TRIP049,2024-02-06 13:54:45,2085,0.0527,-0.1247,9.6238,12.2,28.6147,77.1997
ACC5785,TRIP049,2024-02-06 13:55:00,2100,0.1915,-0.0288,9.6114,10.5,28.615,77.1998
ACC5786,TRIP049,2024-02-06 13:55:15,2115,0.1851,0.0288,9.7692,10.0,28.6148,77.2
ACC5787,TRIP049,2024-02-06 13:55:30,2130,-0.0645,0.2595,9.6687,10.2,28.6151,77.2002
ACC5788,TRIP049,2024-02-06 13:55:45,2145,0.298,-0.1144,9.7105,10.0,28.6153,77.2003
ACC5789,TRIP049,2024-02-06 13:56:00,2160,0.0299,-0.1123,9.6453,10.0,28.6156,77.2005
ACC5790,TRIP049,2024-02-06 13:56:15,2175,0.0464,-0.2289,9.6041,12.3,28.6157,77.2004
ACC5791,TRIP049,2024-02-06 13:56:30,2190,-0.1467,0.3862,9.8065,12.0,28.6158,77.2004
ACC5792,TRIP049,2024-02-06 13:56:45,2205,0.2539,-0.3587,9.8358,12.4,28.6158,77.2007
ACC5793,TRIP049,2024-02-06 13:57:00,2220,0.0721,1.6686,9.6961,17.3,28.6155,77.2006
ACC5794,TRIP049,2024-02-06 13:57:15,2235,-0.2991,2.8856,9.6827,21.5,28.6159,77.2005
ACC5795,TRIP049,2024-02-06 13:57:30,2250,0.047,2.625,9.7663,28.7,28.6164,77.2016
ACC5796,TRIP049,2024-02-06 13:57:45,2265,-0.1395,1.9974,9.5611,38.1,28.6158,77.2007
ACC5797,TRIP049,2024-02-06 13:58:00,2280,-0.2144,1.5433,9.6037,47.8,28.6162,77.1997
ACC5798,TRIP049,2024-02-06 13:58:15,2295,-0.2856,2.6785,9.6038,56.5,28.6172,77.1982
ACC5799,TRIP049,2024-02-06 13:58:30,2310,0.0271,1.9744,9.6196,64.7,28.6173,77.1964
ACC5800,TRIP049,2024-02-06 13:58:45,2325,0.1739,3.0813,9.583,70.0,28.6199,77.1956
ACC5801,TRIP049,2024-02-06 13:59:00,2340,0.0268,2.9196,9.6796,70.0,28.6192,77.1976
ACC5802,TRIP049,2024-02-06 13:59:15,2355,-0.1976,1.842,9.6843,70.0,28.6179,77.1996
ACC5803,TRIP049,2024-02-06 13:59:30,2370,-0.1771,-2.9841,9.7329,63.3,28.6171,77.1987
ACC5804,TRIP049,2024-02-06 13:59:45,2385,0.3881,-3.042,9.5212,49.3,28.6164,77.197
ACC5805,TRIP049,2024-02-06 14:00:00,2400,-0.0536,-3.9168,9.5251,42.8,28.6159,77.1957
ACC5806,TRIP049,2024-02-06 14:00:15,2415,0.0676,-2.2053,9.6526,33.2,28.6151,77.1947
ACC5807,TRIP049,2024-02-06 14:00:30,2430,-0.3261,-2.7658,9.6172,19.1,28.6146,77.195
ACC5808,TRIP049,2024-02-06 14:00:45,2445,-0.1142,-2.0131,9.5743,12.8,28.6144,77.1947
ACC5809,TRIP049,2024-02-06 14:01:00,2460,0.1616,-3.3721,9.7373,1.2,28.6144,77.1947
ACC5810,TRIP049,2024-02-06 14:01:15,2475,0.2892,-2.7473,9.5093,0.0,28.6144,77.1947
ACC5811,TRIP049,2024-02-06 14:01:30,2490,-0.3861,-3.0256,9.7328,0.0,28.6144,77.1947
ACC5812,TRIP049,2024-02-06 14:01:45,2505,0.3618,-3.7816,9.5062,0.0,28.6144,77.1947
ACC5813,TRIP049,2024-02-06 14:02:00,2520,0.3725,-2.5402,9.7053,0.0,28.6144,77.1947
ACC5814,TRIP050,2024-02-06 14:10:00,0,0.2398,0.1324,9.7422,10.0,28.6169,77.2045
ACC5815,TRIP050,2024-02-06 14:10:15,15,0.2434,0.1647,9.69,10.0,28.6165,77.2048
ACC5816,TRIP050,2024-02-06 14:10:30,30,-0.1315,0.266,9.7758,10.0,28.6162,77.2046
ACC5817,TRIP050,2024-02-06 14:10:45,45,-0.0686,-0.2072,9.8335,12.0,28.6159,77.205
ACC5818,TRIP050,2024-02-06 14:11:00,60,-0.0137,-0.1815,9.7169,12.0,28.616,77.2051
ACC5819,TRIP050,2024-02-06 14:11:15,75,-0.1682,0.1621,9.6258,13.8,28.6165,77.2053
ACC5820,TRIP050,2024-02-06 14:11:30,90,0.2731,0.3276,9.6531,16.3,28.6168,77.2056
ACC5821,TRIP050,2024-02-06 14:11:45,105,-0.304,-0.0807,6.5858,11.4,28.6166,77.2057
ACC5822,TRIP050,2024-02-06 14:12:00,120,0.0967,0.2693,8.6733,8.3,28.6166,77.2056
ACC5823,TRIP050,2024-02-06 14:12:15,135,0.3253,-0.015,8.7973,6.1,28.6166,77.2054
ACC5824,TRIP050,2024-02-06 14:12:30,150,-0.1434,0.3924,7.9081,5.0,28.6166,77.2052
ACC5825,TRIP050,2024-02-06 14:12:45,165,0.3223,-0.1021,7.8616,5.0,28.6165,77.2051
ACC5826,TRIP050,2024-02-06 14:13:00,180,0.1588,0.312,7.6392,5.0,28.6164,77.205
ACC5827,TRIP050,2024-02-06 14:13:15,195,0.1585,-0.3226,8.6899,5.0,28.6162,77.2051
ACC5828,TRIP050,2024-02-06 14:13:30,210,0.0861,-3.0333,9.6083,0.0,28.6162,77.2051
ACC5829,TRIP050,2024-02-06 14:13:45,225,0.1365,-3.6675,9.5888,0.0,28.6162,77.2051
ACC5830,TRIP050,2024-02-06 14:14:00,240,-0.186,-2.1817,9.6772,0.0,28.6162,77.2051
ACC5831,TRIP050,2024-02-06 14:14:15,255,0.3586,-3.3526,9.7465,0.0,28.6162,77.2051
ACC5832,TRIP050,2024-02-06 14:14:30,270,-0.3054,-3.484,9.5036,0.0,28.6162,77.2051
ACC5833,TRIP050,2024-02-06 14:14:45,285,-0.2211,-3.5626,9.5268,0.0,28.6162,77.2051
ACC5834,TRIP050,2024-02-06 14:15:00,300,-0.3404,-2.4107,9.7148,0.0,28.6162,77.2051
ACC5835,TRIP050,2024-02-06 14:15:15,315,-0.2573,-3.2638,9.6481,0.0,28.6162,77.2051
ACC5836,TRIP050,2024-02-06 14:15:30,330,0.0447,-0.0081,9.7613,0.0,28.6162,77.2051
ACC5837,TRIP050,2024-02-06 14:15:45,345,-0.0472,-0.0204,9.7609,0.0,28.6162,77.2051
ACC5838,TRIP050,2024-02-06 14:16:00,360,-0.0289,0.0194,9.8452,0.0,28.6162,77.2051
ACC5839,TRIP050,2024-02-06 14:16:15,375,0.0459,-0.0239,9.8238,0.0,28.6162,77.2051
ACC5840,TRIP050,2024-02-06 14:16:30,390,0.0408,0.0309,9.7588,0.0,28.6162,77.2051
ACC5841,TRIP050,2024-02-06 14:16:45,405,0.0366,0.0066,9.8456,0.0,28.6162,77.2051
ACC5842,TRIP050,2024-02-06 14:17:00,420,-0.0252,-0.0074,9.7942,0.0,28.6162,77.2051
ACC5843,TRIP050,2024-02-06 14:17:15,435,-0.2523,-0.3332,9.6492,10.0,28.6162,77.2048
ACC5844,TRIP050,2024-02-06 14:17:30,450,-0.1855,0.0944,9.7425,11.3,28.6163,77.2051
ACC5845,TRIP050,2024-02-06 14:17:45,465,-0.0792,0.0999,9.802,11.4,28.6165,77.2054
ACC5846,TRIP050,2024-02-06 14:18:00,480,-0.0212,-0.156,9.7162,10.0,28.6162,77.2054
ACC5847,TRIP050,2024-02-06 14:18:15,495,0.1476,0.3437,9.6579,12.1,28.6165,77.2052
ACC5848,TRIP050,2024-02-06 14:18:30,510,-0.1126,0.2062,9.6619,11.1,28.6161,77.2052
ACC5849,TRIP050,2024-02-06 14:18:45,525,0.0721,0.0797,9.7463,10.6,28.6161,77.2049
ACC5850,TRIP050,2024-02-06 14:19:00,540,0.0943,-0.1771,9.7976,10.4,28.6163,77.2049
ACC5851,TRIP050,2024-02-06 14:19:15,555,0.1953,-0.1115,9.6457,12.4,28.6163,77.2049
ACC5852,TRIP050,2024-02-06 14:19:30,570,0.0097,0.2558,9.6441,13.0,28.6164,77.2047
ACC5853,TRIP050,2024-02-06 14:19:45,585,0.1494,-0.1894,9.8071,13.6,28.6169,77.2043
ACC5854,TRIP050,2024-02-06 14:20:00,600,-0.0176,0.0628,9.6298,12.0,28.6167,77.2045
ACC5855,TRIP050,2024-02-06 14:20:15,615,0.1103,0.2287,9.6276,10.0,28.6165,77.2043
ACC5856,TRIP050,2024-02-06 14:20:30,630,-0.2199,0.1301,9.6646,10.9,28.6164,77.2046
ACC5857,TRIP050,2024-02-06 14:20:45,645,0.0256,0.3413,9.7414,11.6,28.616,77.2043
ACC5858,TRIP050,2024-02-06 14:21:00,660,0.2948,0.3221,9.7879,10.0,28.6157,77.2045
ACC5859,TRIP050,2024-02-06 14:21:15,675,0.166,-0.3811,9.7147,10.0,28.616,77.2043
ACC5860,TRIP050,2024-02-06 14:21:30,690,-0.2261,0.1504,9.6907,11.3,28.6157,77.2043
ACC5861,TRIP050,2024-02-06 14:21:45,705,0.013,-0.0055,9.8486,4.4,28.6159,77.2044
ACC5862,TRIP050,2024-02-06 14:22:00,720,0.0496,0.0182,9.7933,0.0,28.6159,77.2044
ACC5863,TRIP050,2024-02-06 14:22:15,735,0.0423,0.0488,9.8125,0.0,28.6159,77.2044
ACC5864,TRIP050,2024-02-06 14:22:30,750,-0.0142,0.0349,9.81,0.0,28.6159,77.2044
ACC5865,TRIP050,2024-02-06 14:22:45,765,1.9416,0.4773,9.745,5.0,28.6158,77.2045
ACC5866,TRIP050,2024-02-06 14:23:00,780,-1.7787,0.004,9.7378,5.0,28.6157,77.2046
ACC5867,TRIP050,2024-02-06 14:23:15,795,-1.5767,0.1264,9.6881,5.0,28.6157,77.2045
ACC5868,TRIP050,2024-02-06 14:23:30,810,2.8129,-0.023,9.686,5.0,28.6158,77.2044
ACC5869,TRIP050,2024-02-06 14:23:45,825,2.6939,0.239,9.641,5.0,28.6159,77.2045
ACC5870,TRIP050,2024-02-06 14:24:00,840,-1.8189,-0.1068,9.7912,5.0,28.6159,77.2044
ACC5871,TRIP050,2024-02-06 14:24:15,855,-2.0005,0.4673,9.6133,5.0,28.6159,77.2046
ACC5872,TRIP050,2024-02-06 14:24:30,870,-1.7796,0.0142,9.6938,5.0,28.6159,77.2046
ACC5873,TRIP050,2024-02-06 14:24:45,885,0.1825,-0.0392,9.8101,10.0,28.6162,77.2046
ACC5874,TRIP050,2024-02-06 14:25:00,900,-0.1385,0.1994,9.7414,10.0,28.6162,77.2047
ACC5875,TRIP050,2024-02-06 14:25:15,915,-0.0164,0.3956,9.76,13.0,28.6158,77.2052
ACC5876,TRIP050,2024-02-06 14:25:30,930,-0.0492,-0.3224,9.8114,14.1,28.6155,77.205
ACC5877,TRIP050,2024-02-06 14:25:45,945,-0.0829,-0.3489,9.6573,15.9,28.6158,77.2045
ACC5878,TRIP050,2024-02-06 14:26:00,960,-0.163,-0.1194,9.6278,13.1,28.6158,77.2046
ACC5879,TRIP050,2024-02-06 14:26:15,975,-0.1035,0.2161,9.8079,15.4,28.6164,77.2043
ACC5880,TRIP050,2024-02-06 14:26:30,990,0.26,0.2278,9.826,15.7,28.6163,77.2045
ACC5881,TRIP050,2024-02-06 14:26:45,1005,0.1735,-0.3521,9.2285,10.6,28.6162,77.2048
ACC5882,TRIP050,2024-02-06 14:27:00,1020,-0.2576,0.184,6.643,8.5,28.6159,77.2048
ACC5883,TRIP050,2024-02-06 14:27:15,1035,-0.2465,-0.2199,9.4544,5.0,28.6159,77.2049
ACC5884,TRIP050,2024-02-06 14:27:30,1050,-0.1193,0.1356,7.516,5.0,28.616,77.2049
ACC5885,TRIP050,2024-02-06 14:27:45,1065,-0.2934,0.2576,8.9045,5.0,28.616,77.2049
ACC5886,TRIP050,2024-02-06 14:28:00,1080,-0.0226,0.0294,12.022,5.0,28.6159,77.205
ACC5887,TRIP050,2024-02-06 14:28:15,1095,0.2043,0.0086,12.0111,5.0,28.6161,77.2049
ACC5888,TRIP050,2024-02-06 14:28:30,1110,0.3025,0.0956,9.6957,5.0,28.6163,77.205
ACC5889,TRIP050,2024-02-06 14:28:45,1125,0.3811,-0.196,7.9148,5.0,28.6164,77.2051
ACC5890,TRIP050,2024-02-06 14:29:00,1140,-0.1497,0.1208,9.6155,10.0,28.6167,77.2051
ACC5891,TRIP050,2024-02-06 14:29:15,1155,0.1125,0.1229,9.7688,10.0,28.6166,77.205
ACC5892,TRIP050,2024-02-06 14:29:30,1170,0.2991,0.0061,9.7111,10.0,28.6165,77.2053
ACC5893,TRIP050,2024-02-06 14:29:45,1185,0.0168,-0.31,9.611,10.0,28.6166,77.2051
ACC5894,TRIP050,2024-02-06 14:30:00,1200,-0.1337,0.2299,9.6638,10.0,28.6166,77.2052
ACC5895,TRIP050,2024-02-06 14:30:15,1215,0.1713,-0.3393,9.8203,12.0,28.6168,77.2053
ACC5896,TRIP050,2024-02-06 14:30:30,1230,0.1075,-0.2945,9.6884,10.0,28.6166,77.2055
ACC5897,TRIP050,2024-02-06 14:30:45,1245,0.0253,0.0169,9.8435,12.1,28.6162,77.206
ACC5898,TRIP050,2024-02-06 14:31:00,1260,-0.2359,-0.208,9.8241,11.9,28.6161,77.2062
ACC5899,TRIP051,2024-02-06 14:36:00,0,-0.0455,0.0431,9.7701,0.0,28.6176,77.2336
ACC5900,TRIP051,2024-02-06 14:36:15,15,-0.0412,-0.0491,9.767,0.0,28.6176,77.2336
ACC5901,TRIP051,2024-02-06 14:36:30,30,-0.0045,0.0159,9.8358,0.0,28.6176,77.2336
ACC5902,TRIP051,2024-02-06 14:36:45,45,-0.0005,0.0423,9.7932,0.0,28.6176,77.2336
ACC5903,TRIP051,2024-02-06 14:37:00,60,0.0273,0.0313,9.8436,0.0,28.6176,77.2336
ACC5904,TRIP051,2024-02-06 14:37:15,75,0.0182,-0.0176,9.848,0.0,28.6176,77.2336
ACC5905,TRIP051,2024-02-06 14:37:30,90,0.1104,0.3953,9.6113,10.0,28.6176,77.2337
ACC5906,TRIP051,2024-02-06 14:37:45,105,0.0525,-0.0943,9.8249,10.0,28.6179,77.234
ACC5907,TRIP051,2024-02-06 14:38:00,120,0.0805,-0.2282,9.7881,12.6,28.6182,77.2337
ACC5908,TRIP051,2024-02-06 14:38:15,135,-0.0385,0.0824,9.768,14.7,28.6187,77.2341
ACC5909,TRIP051,2024-02-06 14:38:30,150,-0.0135,-0.1879,9.7309,14.0,28.6188,77.2343
ACC5910,TRIP051,2024-02-06 14:38:45,165,0.2731,-0.0774,9.7265,15.9,28.619,77.2345
ACC5911,TRIP051,2024-02-06 14:39:00,180,0.0651,0.2987,9.846,16.3,28.6195,77.2351
ACC5912,TRIP051,2024-02-06 14:39:15,195,-0.1739,0.366,9.733,14.1,28.6195,77.2349
ACC5913,TRIP051,2024-02-06 14:39:30,210,-0.0512,-0.1934,9.8141,16.3,28.6198,77.2346
ACC5914,TRIP051,2024-02-06 14:39:45,225,-0.068,0.2031,9.8108,15.8,28.62,77.2349
ACC5915,TRIP051,2024-02-06 14:40:00,240,-0.0356,-0.3873,9.8441,15.7,28.6195,77.2346
ACC5916,TRIP051,2024-02-06 14:40:15,255,0.0004,0.1549,9.7338,15.1,28.6194,77.2348
ACC5917,TRIP051,2024-02-06 14:40:30,270,-0.2209,0.0473,9.7454,14.1,28.6195,77.2343
ACC5918,TRIP051,2024-02-06 14:40:45,285,0.153,0.3524,9.7112,11.5,28.6194,77.2339
ACC5919,TRIP051,2024-02-06 14:41:00,300,-0.0458,0.3946,9.6979,11.3,28.6191,77.2342
ACC5920,TRIP051,2024-02-06 14:41:15,315,0.0333,0.2071,9.7438,12.6,28.6187,77.2341
ACC5921,TRIP051,2024-02-06 14:41:30,330,-0.038,-0.0029,9.8109,13.9,28.6189,77.2339
ACC5922,TRIP051,2024-02-06 14:41:45,345,0.0995,-0.0558,9.6601,13.8,28.6189,77.2339
ACC5923,TRIP051,2024-02-06 14:42:00,360,0.2292,0.3985,9.7929,15.0,28.6192,77.2339
ACC5924,TRIP051,2024-02-06 14:42:15,375,-0.1747,0.0435,9.6225,15.3,28.6194,77.2341
ACC5925,TRIP051,2024-02-06 14:42:30,390,0.2764,0.3071,9.8196,12.4,28.619,77.2343
ACC5926,TRIP051,2024-02-06 14:42:45,405,0.034,0.3624,9.8339,13.0,28.6192,77.2338
ACC5927,TRIP051,2024-02-06 14:43:00,420,-0.298,0.338,9.6945,13.0,28.6191,77.2342
ACC5928,TRIP051,2024-02-06 14:43:15,435,0.1294,0.0591,9.7355,14.8,28.6186,77.2343
ACC5929,TRIP051,2024-02-06 14:43:30,450,0.1641,-0.1608,9.6043,13.7,28.6191,77.2348
ACC5930,TRIP051,2024-02-06 14:43:45,465,-0.1939,-0.3475,9.6415,15.2,28.6188,77.235
ACC5931,TRIP051,2024-02-06 14:44:00,480,-0.2415,0.3545,9.7314,16.2,28.6192,77.2349
ACC5932,TRIP051,2024-02-06 14:44:15,495,-0.2897,2.8657,9.5597,24.9,28.6187,77.2348
ACC5933,TRIP051,2024-02-06 14:44:30,510,0.0034,2.3878,9.7456,30.3,28.6179,77.2358
ACC5934,TRIP051,2024-02-06 14:44:45,525,-0.2383,2.6002,9.7643,38.4,28.6183,77.2352
ACC5935,TRIP051,2024-02-06 14:45:00,540,0.1636,2.718,9.6181,44.6,28.6167,77.2339
ACC5936,TRIP051,2024-02-06 14:45:15,555,-0.1473,2.1387,9.5889,54.2,28.6168,77.2355
ACC5937,TRIP051,2024-02-06 14:45:30,570,0.2751,2.7433,9.6139,63.7,28.6183,77.2347
ACC5938,TRIP051,2024-02-06 14:45:45,585,0.2141,1.9704,9.7336,69.8,28.6173,77.2361
ACC5939,TRIP051,2024-02-06 14:46:00,600,-0.2403,3.2921,9.7752,70.0,28.6158,77.2353
ACC5940,TRIP051,2024-02-06 14:46:15,615,-0.2675,1.8608,9.7878,70.0,28.6156,77.2363
ACC5941,TRIP051,2024-02-06 14:46:30,630,0.0792,2.9801,9.588,70.0,28.6169,77.2356
ACC5942,TRIP051,2024-02-06 14:46:45,645,-0.1686,1.5934,9.7131,70.0,28.6173,77.2341
ACC5943,TRIP051,2024-02-06 14:47:00,660,0.1871,0.2575,9.6053,65.0,28.6178,77.2363
ACC5944,TRIP051,2024-02-06 14:47:15,675,-0.1583,0.2115,9.8307,65.0,28.6159,77.2344
ACC5945,TRIP051,2024-02-06 14:47:30,690,-0.1925,0.0339,9.8208,65.0,28.6183,77.2345
ACC5946,TRIP051,2024-02-06 14:47:45,705,-0.0256,0.0452,9.7422,65.0,28.6188,77.2345
ACC5947,TRIP051,2024-02-06 14:48:00,720,0.0937,0.348,9.7324,64.5,28.6177,77.2366
ACC5948,TRIP051,2024-02-06 14:48:15,735,0.0461,0.246,9.8268,65.0,28.6176,77.2385
ACC5949,TRIP051,2024-02-06 14:48:30,750,-0.2082,0.3173,9.6659,63.5,28.6159,77.2401
ACC5950,TRIP051,2024-02-06 14:48:45,765,0.1526,-0.1313,9.7557,65.0,28.6144,77.2409
ACC5951,TRIP051,2024-02-06 14:49:00,780,0.0149,0.3579,9.6683,64.1,28.6144,77.2405
ACC5952,TRIP051,2024-02-06 14:49:15,795,0.0912,-0.2621,9.7041,63.8,28.6159,77.2421
ACC5953,TRIP051,2024-02-06 14:49:30,810,0.0041,-0.3437,9.8304,62.1,28.6152,77.2418
ACC5954,TRIP051,2024-02-06 14:49:45,825,0.0148,0.0853,9.8315,62.2,28.6141,77.2422
ACC5955,TRIP051,2024-02-06 14:50:00,840,-0.0695,-0.3233,9.8172,61.3,28.6124,77.2421
ACC5956,TRIP051,2024-02-06 14:50:15,855,-0.0889,-0.2578,9.7901,60.6,28.6117,77.2413
ACC5957,TRIP051,2024-02-06 14:50:30,870,0.103,-0.169,9.7087,62.3,28.6139,77.2391
ACC5958,TRIP051,2024-02-06 14:50:45,885,-0.1295,-0.0483,9.6791,63.6,28.6118,77.2372
ACC5959,TRIP051,2024-02-06 14:51:00,900,-0.1718,-0.0531,9.7745,63.0,28.6139,77.2369
ACC5960,TRIP051,2024-02-06 14:51:15,915,0.1199,0.2107,9.7163,60.3,28.6136,77.239
ACC5961,TRIP051,2024-02-06 14:51:30,930,-0.171,-0.162,9.6016,58.9,28.6133,77.241
ACC5962,TRIP051,2024-02-06 14:51:45,945,0.2328,-0.2181,9.6223,60.8,28.6153,77.24
ACC5963,TRIP051,2024-02-06 14:52:00,960,-0.0079,-0.169,9.8354,62.4,28.6164,77.2422
ACC5964,TRIP051,2024-02-06 14:52:15,975,-0.101,0.0166,9.68,64.8,28.618,77.24
ACC5965,TRIP051,2024-02-06 14:52:30,990,-0.1752,-0.333,9.7112,65.0,28.6174,77.242
ACC5966,TRIP051,2024-02-06 14:52:45,1005,-0.1258,-0.3852,9.7742,64.5,28.6197,77.2414
ACC5967,TRIP051,2024-02-06 14:53:00,1020,-0.1962,-0.2682,9.6567,62.0,28.6193,77.2431
ACC5968,TRIP051,2024-02-06 14:53:15,1035,-0.2523,-0.1153,9.8254,63.9,28.6202,77.2413
ACC5969,TRIP051,2024-02-06 14:53:30,1050,-0.234,-0.1835,9.6424,65.0,28.6183,77.2398
ACC5970,TRIP051,2024-02-06 14:53:45,1065,0.1787,0.245,9.7005,63.4,28.618,77.2379
ACC5971,TRIP051,2024-02-06 14:54:00,1080,-0.0165,-0.2153,9.7167,63.6,28.6166,77.2402
ACC5972,TRIP051,2024-02-06 14:54:15,1095,0.024,2.3844,9.582,68.3,28.6176,77.2418
ACC5973,TRIP051,2024-02-06 14:54:30,1110,-0.213,1.7149,9.6386,70.0,28.6173,77.2397
ACC5974,TRIP051,2024-02-06 14:54:45,1125,-0.1497,2.9015,9.7793,70.0,28.6148,77.2406
ACC5975,TRIP051,2024-02-06 14:55:00,1140,-0.0631,1.8893,9.6109,70.0,28.6169,77.2384
ACC5976,TRIP051,2024-02-06 14:55:15,1155,0.0006,1.575,9.5539,70.0,28.6192,77.2396
ACC5977,TRIP051,2024-02-06 14:55:30,1170,0.1696,2.6938,9.6716,70.0,28.6208,77.2421
ACC5978,TRIP051,2024-02-06 14:55:45,1185,0.053,-0.2502,12.5031,65.3,28.6212,77.2437
ACC5979,TRIP051,2024-02-06 14:56:00,1200,-0.3744,0.2225,12.0371,60.6,28.6198,77.2443
ACC5980,TRIP051,2024-02-06 14:56:15,1215,0.1271,0.1831,9.8251,56.2,28.6185,77.2423
ACC5981,TRIP051,2024-02-06 14:56:30,1230,-0.3437,-0.3895,12.3833,53.3,28.6204,77.2413
ACC5982,TRIP051,2024-02-06 14:56:45,1245,0.2203,-0.0146,12.1864,50.7,28.6222,77.2408
ACC5983,TRIP051,2024-02-06 14:57:00,1260,0.1819,0.2717,7.4396,45.0,28.6219,77.2421
ACC5984,TRIP051,2024-02-06 14:57:15,1275,0.274,0.2596,11.3882,39.7,28.6213,77.2432
ACC5985,TRIP051,2024-02-06 14:57:30,1290,-0.1705,-0.3941,7.3295,34.1,28.6215,77.2426
ACC5986,TRIP051,2024-02-06 14:57:45,1305,-0.1726,0.141,10.7863,28.2,28.6223,77.2433
ACC5987,TRIP051,2024-02-06 14:58:00,1320,-0.1931,-0.182,9.6392,26.7,28.6227,77.244
ACC5988,TRIP051,2024-02-06 14:58:15,1335,-0.1598,-0.0277,9.8104,26.7,28.6228,77.2448
ACC5989,TRIP051,2024-02-06 14:58:30,1350,-0.2177,0.2595,9.6794,24.4,28.6236,77.2439
ACC5990,TRIP051,2024-02-06 14:58:45,1365,0.2529,0.1518,9.6592,24.4,28.6227,77.2433
ACC5991,TRIP051,2024-02-06 14:59:00,1380,2.3061,-0.4897,9.7375,20.5,28.6233,77.2426
ACC5992,TRIP051,2024-02-06 14:59:15,1395,-1.5569,0.2076,9.706,16.7,28.6234,77.2422
ACC5993,TRIP051,2024-02-06 14:59:30,1410,-1.8299,0.1281,9.7687,12.1,28.6237,77.242
ACC5994,TRIP051,2024-02-06 14:59:45,1425,-2.0619,-0.3909,9.7777,10.1,28.6239,77.2419
ACC5995,TRIP051,2024-02-06 15:00:00,1440,-2.506,0.3689,9.749,6.1,28.6238,77.2418
ACC5996,TRIP051,2024-02-06 15:00:15,1455,-2.8895,0.0402,9.7853,5.0,28.6237,77.2418
ACC5997,TRIP051,2024-02-06 15:00:30,1470,-1.7581,-0.4001,9.6538,5.0,28.6236,77.2417
ACC5998,TRIP051,2024-02-06 15:00:45,1485,-1.5001,0.1107,9.7005,5.0,28.6235,77.2416
ACC5999,TRIP051,2024-02-06 15:01:00,1500,-2.6976,0.4322,9.773,5.0,28.6236,77.2415
ACC6000,TRIP051,2024-02-06 15:01:15,1515,-2.2283,-0.2584,9.7329,5.0,28.6238,77.2416
ACC6001,TRIP051,2024-02-06 15:01:30,1530,0.1853,-2.2095,9.6727,0.0,28.6238,77.2416
ACC6002,TRIP051,2024-02-06 15:01:45,1545,0.2521,-3.1058,9.6661,0.0,28.6238,77.2416
ACC6003,TRIP051,2024-02-06 15:02:00,1560,0.1038,-2.6445,9.5471,0.0,28.6238,77.2416
ACC6004,TRIP051,2024-02-06 15:02:15,1575,0.1837,-3.7222,9.6858,0.0,28.6238,77.2416
ACC6005,TRIP051,2024-02-06 15:02:30,1590,0.1734,-2.0632,9.6064,0.0,28.6238,77.2416
ACC6006,TRIP051,2024-02-06 15:02:45,1605,-0.1215,-2.7316,9.5327,0.0,28.6238,77.2416
ACC6007,TRIP051,2024-02-06 15:03:00,1620,-0.1524,-2.6137,9.6137,0.0,28.6238,77.2416
ACC6008,TRIP051,2024-02-06 15:03:15,1635,0.3535,-2.1841,9.6779,0.0,28.6238,77.2416
ACC6009,TRIP051,2024-02-06 15:03:30,1650,0.0345,-3.2418,9.5113,0.0,28.6238,77.2416
ACC6010,TRIP051,2024-02-06 15:03:45,1665,0.1988,-3.714,9.5856,0.0,28.6238,77.2416
ACC6011,TRIP051,2024-02-06 15:04:00,1680,-0.3857,-3.9711,9.5831,0.0,28.6238,77.2416
ACC6012,TRIP051,2024-02-06 15:04:15,1695,0.2207,-2.5101,9.7109,0.0,28.6238,77.2416
ACC6013,TRIP051,2024-02-06 15:04:30,1710,0.0106,-3.31,9.561,0.0,28.6238,77.2416
ACC6014,TRIP051,2024-02-06 15:04:45,1725,-0.2698,0.1697,9.8274,10.0,28.6239,77.2414
ACC6015,TRIP051,2024-02-06 15:05:00,1740,-0.274,-0.1094,9.6647,12.7,28.6239,77.2416
ACC6016,TRIP051,2024-02-06 15:05:15,1755,0.1892,0.1975,9.7747,14.1,28.6242,77.2412
ACC6017,TRIP051,2024-02-06 15:05:30,1770,-0.1493,0.3005,9.7881,15.8,28.6245,77.2417
ACC6018,TRIP051,2024-02-06 15:05:45,1785,-0.132,-0.1078,9.8352,13.6,28.6247,77.2418
ACC6019,TRIP051,2024-02-06 15:06:00,1800,0.2008,0.245,9.8222,11.1,28.6249,77.2416
ACC6020,TRIP051,2024-02-06 15:06:15,1815,0.1003,0.3121,9.8474,10.0,28.625,77.2417
ACC6021,TRIP051,2024-02-06 15:06:30,1830,0.2402,0.0797,9.8284,10.0,28.625,77.242
ACC6022,TRIP051,2024-02-06 15:06:45,1845,0.0914,-0.0961,9.6713,11.7,28.6248,77.2419
ACC6023,TRIP051,2024-02-06 15:07:00,1860,-0.1989,0.1363,9.6159,14.0,28.6245,77.242
